,Modelo,Hora,Error
37937,SARIMA,9,1.3921994799268025
37938,SARIMA,10,1.304014001864823
37939,SARIMA,11,0.7112753321412288
37940,SARIMA,12,1.0963890320422136
37941,SARIMA,13,1.1139158268140963
37942,SARIMA,14,0.6558955435593314
37943,SARIMA,15,0.8700125251027806
37944,SARIMA,16,0.24859626470729212
37945,SARIMA,17,1.1317033840361694
37946,SARIMA,18,1.5858078207493103
37947,SARIMA,19,1.1774965525792334
37948,SARIMA,20,1.102002449568272
37949,SARIMA,21,1.4230929117025088
37950,SARIMA,22,1.6320847288257123
37951,SARIMA,23,1.0225400116620795
37952,SARIMA,0,0.7639013871421498
37953,SARIMA,1,0.47515234676889195
37954,SARIMA,2,0.5468878361580651
37955,SARIMA,3,0.08584225045664329
37956,SARIMA,4,0.4010700245076639
37957,SARIMA,5,0.2745657169773524
37958,SARIMA,6,0.8328785937432034
37959,SARIMA,7,1.1867018160779663
37960,SARIMA,8,1.6933097505108476
37961,SARIMA,9,1.553778361750459
37962,SARIMA,10,1.5210262170218127
37963,SARIMA,11,1.2595542139648854
37964,SARIMA,12,1.2003345805325367
37965,SARIMA,13,1.2903947086377525
37966,SARIMA,14,1.1928410920496546
37967,SARIMA,15,1.2992580735931036
37968,SARIMA,16,1.2078418131976152
37969,SARIMA,17,1.362882265859826
37970,SARIMA,18,1.3554533692396333
37971,SARIMA,19,1.83627543440289
37972,SARIMA,20,1.5855813313919287
37973,SARIMA,21,1.5885051268594985
37974,SARIMA,22,0.5184969439827019
37975,SARIMA,23,0.28004777318093055
37976,SARIMA,0,0.6084392029863395
37977,SARIMA,1,0.5599882433595973
37978,SARIMA,2,0.8639284262865543
37979,SARIMA,3,0.9003650063385127
37980,SARIMA,4,0.8501372322874922
37981,SARIMA,5,0.8014415398178039
37982,SARIMA,6,0.22392866305195258
37983,SARIMA,7,0.09626122594947706
37984,SARIMA,8,0.7035024937156917
37985,SARIMA,9,0.738171104955303
37986,SARIMA,10,0.40925229355999027
37987,SARIMA,11,0.7320136238363961
37988,SARIMA,12,1.6539273237373808
37989,SARIMA,13,1.4115874518425966
37990,SARIMA,14,1.2862338352544986
37991,SARIMA,15,1.389684150131281
37992,SARIMA,16,1.2756012230691258
37993,SARIMA,17,1.45557500906467
37994,SARIMA,18,1.9934461124444776
37995,SARIMA,19,2.545568177607734
37996,SARIMA,20,2.373574074596773
37997,SARIMA,21,1.3314645367310096
37998,SARIMA,22,1.4005230205208792
37999,SARIMA,23,0.7290783033572465
38000,SARIMA,0,0.6155624790931429
38001,SARIMA,1,0.4779801053865515
38002,SARIMA,2,0.41197325579292804
38003,SARIMA,3,0.29307000907430286
38004,SARIMA,4,0.21043111645865692
38005,SARIMA,5,0.208593475595012
38006,SARIMA,6,0.8268396856941962
38007,SARIMA,7,1.346429574695626
38008,SARIMA,8,0.8172708424618407
38009,SARIMA,9,1.4341727870347851
38010,SARIMA,10,1.4734873089728056
38011,SARIMA,11,1.4349486392492117
38012,SARIMA,12,1.1566623391501965
38013,SARIMA,13,1.020189133922079
38014,SARIMA,14,0.1964021840006478
38015,SARIMA,15,0.04265249887743017
38016,SARIMA,16,0.17666957181527465
38017,SARIMA,17,1.3324100244774857
38018,SARIMA,18,1.8775144611906267
38019,SARIMA,19,1.6785031930205498
38020,SARIMA,20,1.3111757566762545
38021,SARIMA,21,0.6652662188104916
38022,SARIMA,22,0.3342913692670282
38023,SARIMA,23,0.12812001456327127
38024,SARIMA,0,0.4129554413299771
38025,SARIMA,1,0.5672730676233857
38026,SARIMA,2,0.4021995513630955
38027,SARIMA,3,0.29036297131113714
38028,SARIMA,4,0.33319074536215776
38029,SARIMA,5,0.2635531044985129
38030,SARIMA,6,0.8006326479310306
38031,SARIMA,7,0.8753558702657935
38032,SARIMA,8,0.5194304713653415
38033,SARIMA,9,0.41456574927161927
38034,SARIMA,10,0.4191802712096402
38035,SARIMA,11,1.5022416014860458
38036,SARIMA,12,1.445888634720364
38037,SARIMA,13,0.9267487628255799
38038,SARIMA,14,0.7447284795708152
38039,SARIMA,15,0.9746454611142643
38040,SARIMA,16,0.7027292007187759
38041,SARIMA,17,1.1130029867143199
38042,SARIMA,18,1.6380407567607942
38043,SARIMA,19,1.400596155257384
38044,SARIMA,20,1.0976353855797558
38045,SARIMA,21,1.811492514380659
38046,SARIMA,22,1.7455176648371957
38047,SARIMA,23,0.9619729476735632
38048,SARIMA,0,0.6651059111929514
38049,SARIMA,1,0.2136568708196932
38050,SARIMA,2,0.462183354559403
38051,SARIMA,3,0.2709134411741113
38052,SARIMA,4,0.3200745485584653
38053,SARIMA,5,0.29700357436148705
38054,SARIMA,6,0.2247497844606714
38055,SARIMA,7,1.8367730067954344
38056,SARIMA,8,0.9086809412283154
38057,SARIMA,9,1.4657162191345936
38058,SARIMA,10,1.478230741072614
38059,SARIMA,11,1.4524587380156868
38060,SARIMA,12,1.278839104583338
38061,SARIMA,13,1.084399232688554
38062,SARIMA,14,0.07451228276712274
38063,SARIMA,15,0.6884959309772384
38064,SARIMA,16,1.0925463372484165
38065,SARIMA,17,1.286753456577294
38066,SARIMA,18,1.8736245599571013
38067,SARIMA,19,2.0733799584536916
38068,SARIMA,20,1.1740191887760631
38069,SARIMA,21,1.9432763175769667
38070,SARIMA,22,1.1058014680335035
38071,SARIMA,23,1.112790084203204
38072,SARIMA,0,0.6351811104996773
38073,SARIMA,1,0.38176540345975263
38074,SARIMA,2,0.4363585538661291
38075,SARIMA,3,0.3197553071475041
38076,SARIMA,4,0.23341641453185813
38077,SARIMA,5,0.25391210700154654
38078,SARIMA,6,0.6099916504340642
38079,SARIMA,7,0.6021482061021608
38080,SARIMA,8,0.7105228072017082
38081,SARIMA,9,1.5023580851079865
38082,SARIMA,10,1.2897059403793403
38083,SARIMA,11,1.4211006039890794
38084,SARIMA,12,1.4642476372233977
38085,SARIMA,13,0.5466744319952803
38086,SARIMA,14,0.36371251792615134
38087,SARIMA,15,0.6475711302839645
38088,SARIMA,16,0.2476451301115239
38089,SARIMA,17,1.30942865588402
38090,SARIMA,18,1.6801664259304943
38091,SARIMA,19,2.069421824427084
38092,SARIMA,20,0.6760277214161228
38093,SARIMA,21,1.2637848502170264
38094,SARIMA,22,0.3643766673402298
38095,SARIMA,23,0.15829861684326363
38096,SARIMA,0,0.3328505812592908
38097,SARIMA,1,0.45563371170078465
38098,SARIMA,2,0.22532686210716113
38099,SARIMA,3,0.2110236153885361
38100,SARIMA,4,0.12625138943955683
38101,SARIMA,5,0.07095291809075477
38102,SARIMA,6,0.23232662534176285
38103,SARIMA,7,1.0695831810098593
38104,SARIMA,8,1.2872244487760736
38105,SARIMA,9,1.1388263933490186
38106,SARIMA,10,0.9210075819537058
38107,SARIMA,11,1.3020355788967781
38108,SARIMA,12,1.1845159454644296
38109,SARIMA,13,0.4119760735696456
38110,SARIMA,14,0.7956557903148809
38111,SARIMA,15,0.91577277185833
38112,SARIMA,16,0.7694231781295082
38113,SARIMA,17,1.1382636307917189
38114,SARIMA,18,1.609434734171526
38115,SARIMA,19,2.1265567993347827
38116,SARIMA,20,1.6566626963238216
38117,SARIMA,21,1.9404531584580584
38118,SARIMA,22,0.5818783089145949
38119,SARIMA,23,0.12096692508429552
38120,SARIMA,0,0.5817949672310325
38121,SARIMA,1,0.6638459268577745
38122,SARIMA,2,0.5325057439308177
38123,SARIMA,3,0.30513083612114067
38124,SARIMA,4,0.40289693792987996
38125,SARIMA,5,0.4044926303995684
38126,SARIMA,6,0.9895721738320862
38127,SARIMA,7,1.982295396166849
38128,SARIMA,8,1.5730699972663968
38129,SARIMA,9,0.009961391493991556
38130,SARIMA,10,0.9242531304440289
38131,SARIMA,11,1.4796477940537682
38132,SARIMA,12,1.5399281606214195
38133,SARIMA,13,0.2611216220599688
38134,SARIMA,14,0.4191653278614629
38135,SARIMA,15,0.2776516536819864
38136,SARIMA,16,0.7368020599531646
38137,SARIMA,17,0.9422425126153754
38138,SARIMA,18,1.9544136159951828
38139,SARIMA,19,1.968102347825106
38140,SARIMA,20,1.6183082448141446
38141,SARIMA,21,2.3021320402817147
38142,SARIMA,22,1.6062905240715846
38143,SARIMA,23,1.2472124735746186
38144,SARIMA,0,0.8761543771025434
38145,SARIMA,1,0.6397053367292853
38146,SARIMA,2,0.5438651538023284
38147,SARIMA,3,0.46959524041703665
38148,SARIMA,4,0.4452563478013906
38149,SARIMA,5,0.26025204027107907
38150,SARIMA,6,0.5844982503702634
38151,SARIMA,7,1.9855214727050263
38152,SARIMA,8,1.5800960738045742
38153,SARIMA,9,1.519698018377519
38154,SARIMA,10,0.4345792069822061
38155,SARIMA,11,0.4927072039252789
38156,SARIMA,12,1.271754237159597
38157,SARIMA,13,1.0477810319314793
38158,SARIMA,14,1.1877940820100479
38159,SARIMA,15,1.193211063553497
38160,SARIMA,16,0.9531948031580086
38161,SARIMA,17,1.2355352558202193
38162,SARIMA,18,1.6168063592000268
38163,SARIMA,19,0.9086617576966167
38164,SARIMA,20,2.120034321352322
38165,SARIMA,21,1.7926581168198923
38166,SARIMA,22,0.449016600609762
38167,SARIMA,23,0.979761449887204
38168,SARIMA,0,0.06687727415130773
38169,SARIMA,1,0.4942070188087675
38170,SARIMA,2,0.2929668358818107
38171,SARIMA,3,0.2992302558298523
38172,SARIMA,4,0.23459136321420632
38173,SARIMA,5,0.19765372235056144
38174,SARIMA,6,0.6072999324497457
38175,SARIMA,7,1.295456488117842
38176,SARIMA,8,0.9560644225507232
38177,SARIMA,9,1.186566367123668
38178,SARIMA,10,1.0203808890616886
38179,SARIMA,11,1.1478422193380944
38180,SARIMA,12,1.045155919239079
38181,SARIMA,13,0.9955160473442949
38182,SARIMA,14,0.9527957640895305
38183,SARIMA,15,0.9809460789663128
38184,SARIMA,16,1.050996485237491
38185,SARIMA,17,0.48443693789970177
38186,SARIMA,18,1.5135080412795094
38187,SARIMA,19,2.130730106442766
38188,SARIMA,20,1.1168693367651374
38189,SARIMA,21,0.5459931322327076
38190,SARIMA,22,0.18648494935591087
38191,SARIMA,23,0.7886068988589449
38192,SARIMA,0,0.6695823547521931
38193,SARIMA,1,0.4578666477122684
38194,SARIMA,2,0.4460597981186449
38195,SARIMA,3,0.2905232180666865
38196,SARIMA,4,0.21035099211770714
38197,SARIMA,5,0.19434668458739557
38198,SARIMA,6,0.7738595613532467
38199,SARIMA,7,1.0031827836880096
38200,SARIMA,8,0.3003907181208907
38201,SARIMA,9,0.092959329360502
38202,SARIMA,10,1.1711405179651895
38203,SARIMA,11,1.189768514908262
38204,SARIMA,12,1.20811554814258
38205,SARIMA,13,0.20980900958112914
38206,SARIMA,14,0.24771127367363555
38207,SARIMA,15,0.43980570786981366
38208,SARIMA,16,0.9254227808076585
38209,SARIMA,17,1.1697965668032024
38210,SARIMA,18,1.1475010035163433
38211,SARIMA,19,1.323389735346267
38212,SARIMA,20,1.066562299001972
38213,SARIMA,21,0.44375276113620865
38214,SARIMA,22,0.21511124492607836
38215,SARIMA,23,0.5621331944291126
38216,SARIMA,0,0.5579994912818341
38217,SARIMA,1,0.25031711757524255
38218,SARIMA,2,0.3169102679816191
38219,SARIMA,3,0.3085736879296607
38220,SARIMA,4,0.22336812864734795
38221,SARIMA,5,0.21103048778370315
38222,SARIMA,6,0.7180100312162208
38223,SARIMA,7,1.217433253550984
38224,SARIMA,8,1.3181078546505316
38225,SARIMA,9,1.2328431325568099
38226,SARIMA,10,1.3034243211614969
38227,SARIMA,11,0.7617523181045696
38228,SARIMA,12,0.6551660180055541
38229,SARIMA,13,0.3979594794441035
38230,SARIMA,14,0.057272529522672144
38231,SARIMA,15,0.47062284439945445
38232,SARIMA,16,0.9005399173372993
38233,SARIMA,17,1.1793137033328436
38234,SARIMA,18,1.6980514733793175
38235,SARIMA,19,1.9218735385425745
38236,SARIMA,20,1.710812768864946
38237,SARIMA,21,0.2843365643325164
38238,SARIMA,22,1.0373049518776138
38239,SARIMA,23,1.6830496690412469
38240,SARIMA,0,1.5030586427447734
38241,SARIMA,1,0.48857434978469805
38242,SARIMA,2,0.4810811993783216
38243,SARIMA,3,0.14518444609694647
38244,SARIMA,4,0.2217900053792592
38245,SARIMA,5,0.1865609795762374
38246,SARIMA,6,0.3569185638562803
38247,SARIMA,7,1.33830845285771
38248,SARIMA,8,0.6845830539572575
38249,SARIMA,9,0.1866483348031307
38250,SARIMA,10,0.6933328538015564
38251,SARIMA,11,0.6066275174112956
38252,SARIMA,12,1.2351412173122802
38253,SARIMA,13,1.1301346787508297
38254,SARIMA,14,0.5815977288293982
38255,SARIMA,15,0.33956862296048596
38256,SARIMA,16,0.3145817833106923
38257,SARIMA,17,1.1278889026395693
38258,SARIMA,18,1.6721933393527102
38259,SARIMA,19,2.168415404515967
38260,SARIMA,20,2.113554634838339
38261,SARIMA,21,0.8286117636392423
38262,SARIMA,22,0.32862975257088767
38263,SARIMA,23,0.11082553026547948
38264,SARIMA,0,0.28637633216292535
38265,SARIMA,1,0.2844939584563341
38266,SARIMA,2,0.36862044219604384
38267,SARIMA,3,0.17855052881075217
38268,SARIMA,4,0.2702783028617729
38269,SARIMA,5,0.29480732866479464
38270,SARIMA,6,0.8015202054306457
38271,SARIMA,7,1.8575434277654088
38272,SARIMA,8,1.1092846955316231
38273,SARIMA,9,1.0571533067712346
38274,SARIMA,10,1.2116678287092553
38275,SARIMA,11,1.4784624923189942
38276,SARIMA,12,1.4422761922199792
38277,SARIMA,13,0.9887029869918617
38278,SARIMA,14,0.7862493704037635
38279,SARIMA,15,0.14359968528054612
38280,SARIMA,16,0.841016758218391
38281,SARIMA,17,1.334590544213935
38282,SARIMA,18,1.9121283142604089
38283,SARIMA,19,2.3242837127569986
38284,SARIMA,20,2.346356276412704
38285,SARIMA,21,1.6388800718802743
38286,SARIMA,22,0.8893718890034776
38287,SARIMA,23,0.5305938385065115
38288,SARIMA,0,0.39882188065324853
38289,SARIMA,1,0.0566395069466572
38290,SARIMA,2,0.05653400931363284
38291,SARIMA,3,0.5196627439677421
38292,SARIMA,4,0.45909051801876266
38293,SARIMA,5,0.46205287715511784
38294,SARIMA,6,1.0271324205876355
38295,SARIMA,7,2.0166889762557316
38296,SARIMA,8,1.6830635773552798
38297,SARIMA,9,0.6013655219282246
38298,SARIMA,10,0.5831467105329116
38299,SARIMA,11,1.5761413741426509
38300,SARIMA,12,1.6498217407103022
38301,SARIMA,13,1.5629152021488515
38302,SARIMA,14,1.3684615855607534
38303,SARIMA,15,1.4224785671042024
38304,SARIMA,16,1.2803289733753807
38305,SARIMA,17,1.547536092704258
38306,SARIMA,18,2.094440529417399
38307,SARIMA,19,2.5400959279139887
38308,SARIMA,20,1.8051351582363608
38309,SARIMA,21,2.049592287037264
38310,SARIMA,22,1.5171174374938006
38311,SARIMA,23,1.0611060536635013
38312,SARIMA,0,0.7948812905247594
38313,SARIMA,1,0.6762655834848347
38314,SARIMA,2,0.6272254005578777
38315,SARIMA,3,0.2440888205059194
38316,SARIMA,4,0.5777832612236067
38317,SARIMA,5,0.45131228702662846
38318,SARIMA,6,1.0537584971258127
38319,SARIMA,7,1.1675483861272422
38320,SARIMA,8,1.7966563205601238
38321,SARIMA,9,1.674324931799735
38322,SARIMA,10,1.7374394537377555
38323,SARIMA,11,1.6887674506808281
38324,SARIMA,12,1.647614483915146
38325,SARIMA,13,1.5485079453536954
38326,SARIMA,14,1.345520995432264
38327,SARIMA,15,1.4915046436423798
38328,SARIMA,16,1.3070883832468914
38329,SARIMA,17,1.5533621692424355
38330,SARIMA,18,1.4803666059555762
38331,SARIMA,19,1.631388671118833
38332,SARIMA,20,1.6735279014412048
38333,SARIMA,21,1.6927850302421084
38334,SARIMA,22,1.1554101806986445
38335,SARIMA,23,0.13983213020167873
38336,SARIMA,0,0.669616305937575
38337,SARIMA,1,0.6110005988976502
38338,SARIMA,2,0.48589374930402673
38339,SARIMA,3,0.358623835918735
38340,SARIMA,4,0.28691827663642233
38341,SARIMA,5,0.27058063577277747
38342,SARIMA,6,0.17739351253862845
38343,SARIMA,7,1.539183401540058
38344,SARIMA,8,1.607558002639606
38345,SARIMA,9,1.495093280545884
38346,SARIMA,10,1.4373411358172379
38347,SARIMA,11,1.4592357994269771
38348,SARIMA,12,1.5645161659946285
38349,SARIMA,13,1.2328096274331777
38350,SARIMA,14,1.1351226775117464
38351,SARIMA,15,1.0190396590551956
38352,SARIMA,16,1.0020900653263736
38353,SARIMA,17,0.5908971846552511
38354,SARIMA,18,0.8615016213683921
38355,SARIMA,19,1.2709903531983155
38356,SARIMA,20,2.25666291685402
38357,SARIMA,21,2.168120045654924
38358,SARIMA,22,0.826011862778127
38359,SARIMA,23,0.440933812281161
38360,SARIMA,0,0.6213759348410759
38361,SARIMA,1,0.5322602278011512
38362,SARIMA,2,0.3185200448741943
38363,SARIMA,3,0.03444986851109744
38364,SARIMA,4,0.2716779055399232
38365,SARIMA,5,0.15834026467627832
38366,SARIMA,6,0.11078647477546277
38367,SARIMA,7,1.8223763637768924
38368,SARIMA,8,1.5887509648764402
38369,SARIMA,9,1.4569862427827183
38370,SARIMA,10,0.6533340980540723
38371,SARIMA,11,1.0377287616638113
38372,SARIMA,12,1.4525424615647962
38373,SARIMA,13,1.294702589670012
38374,SARIMA,14,1.1886156397485808
38375,SARIMA,15,1.2223992879586965
38376,SARIMA,16,1.141083027563208
38377,SARIMA,17,1.1907568135587518
38378,SARIMA,18,1.4980945836052262
38379,SARIMA,19,2.022716648768483
38380,SARIMA,20,1.0243558790908547
38381,SARIMA,21,1.8071796745584245
38382,SARIMA,22,1.3381048250149612
38383,SARIMA,23,0.4864267745179953
38384,SARIMA,0,0.2799597380373835
38385,SARIMA,1,0.17024403099745855
38386,SARIMA,2,0.4543038480705018
38387,SARIMA,3,0.35723393468521014
38388,SARIMA,4,0.27366170873623075
38389,SARIMA,5,0.29132406787258586
38390,SARIMA,6,0.8018702779717701
38391,SARIMA,7,1.4969268336398667
38392,SARIMA,8,1.0773681014060807
38393,SARIMA,9,1.4625367126456925
38394,SARIMA,10,1.5027512345837128
38395,SARIMA,11,1.4715125648601188
38396,SARIMA,12,1.5094929314277703
38397,SARIMA,13,0.8692197261996528
38398,SARIMA,14,0.637499442944888
38399,SARIMA,15,0.8036830911550038
38400,SARIMA,16,0.14840016409284895
38401,SARIMA,17,0.9328406167550595
38402,SARIMA,18,1.8968783868015335
38403,SARIMA,19,1.9387004519647903
38404,SARIMA,20,1.3754063489538286
38405,SARIMA,21,2.0958968110880654
38406,SARIMA,22,0.47722196154460206
38407,SARIMA,23,1.4250227556190302
38408,SARIMA,0,1.6177650626558908
38409,SARIMA,1,1.2654141030291486
38410,SARIMA,2,0.6772542859561056
38411,SARIMA,3,0.7402908660080637
38412,SARIMA,4,0.7476297586237098
38413,SARIMA,5,0.15769926717931204
38414,SARIMA,6,0.808512143945163
38415,SARIMA,7,1.6842686996132594
38416,SARIMA,8,0.9054766340461404
38417,SARIMA,9,1.4505452452857521
38418,SARIMA,10,1.4436264338904392
38419,SARIMA,11,1.458787764166845
38420,SARIMA,12,1.4217681307344965
38421,SARIMA,13,1.2741615921730456
38422,SARIMA,14,0.17334130891828092
38423,SARIMA,15,1.18055829046173
38424,SARIMA,16,1.0512753633995748
38425,SARIMA,17,1.2826158160617855
38426,SARIMA,18,1.8529869194415929
38427,SARIMA,19,2.3156089846048498
38428,SARIMA,20,2.248881548260555
38429,SARIMA,21,1.6004720103947916
38430,SARIMA,22,0.9251971608513283
38431,SARIMA,23,0.9197524436876956
38432,SARIMA,0,0.5101032455851414
38433,SARIMA,1,0.3742457947881165
38434,SARIMA,2,0.18101402228492658
38435,SARIMA,3,0.5936892244336983
38436,SARIMA,4,0.5066947837160111
38437,SARIMA,5,0.26406575791298925
38438,SARIMA,6,0.806480452186195
38439,SARIMA,7,1.7597703411876249
38440,SARIMA,8,1.1949782756205058
38441,SARIMA,9,0.3865802201934505
38442,SARIMA,10,1.357794742131471
38443,SARIMA,11,1.425456072407877
38444,SARIMA,12,1.1946697723088617
38445,SARIMA,13,0.8434965670807444
38446,SARIMA,14,1.0273762838259797
38447,SARIMA,15,0.603426598702762
38448,SARIMA,16,0.8753103383072737
38449,SARIMA,17,1.2980507909694843
38450,SARIMA,18,1.8336218943492917
38451,SARIMA,19,1.2700439595125483
38452,SARIMA,20,1.130349856501587
38453,SARIMA,21,0.9034736519691573
38454,SARIMA,22,1.112132135759027
38455,SARIMA,23,0.6357874185953942
38456,SARIMA,0,0.46231546074213137
38457,SARIMA,1,0.3287664203688734
38458,SARIMA,2,0.49069290410858313
38459,SARIMA,3,0.4914229907232915
38460,SARIMA,4,0.4303174314409788
38461,SARIMA,5,0.41761312391066724
38462,SARIMA,6,0.9675593340098515
38463,SARIMA,7,1.4232825563446143
38464,SARIMA,8,1.5665904907774957
38465,SARIMA,9,1.6148924353504406
38466,SARIMA,10,1.629706957288461
38467,SARIMA,11,1.6164349542315337
38468,SARIMA,12,1.317448654132518
38469,SARIMA,13,1.0249754489044007
38470,SARIMA,14,1.3355218323163027
38471,SARIMA,15,1.3663721471930852
38472,SARIMA,16,1.2440892201309302
38473,SARIMA,17,1.472363006126474
38474,SARIMA,18,1.6474341095062817
38475,SARIMA,19,1.9869895080028717
38476,SARIMA,20,2.127062071658577
38477,SARIMA,21,0.9927858671261467
38478,SARIMA,22,1.0233110175826834
38479,SARIMA,23,0.49586630041905067
38480,SARIMA,0,0.14624153728030898
38481,SARIMA,1,0.18232583024038407
38482,SARIMA,2,0.6143189806467605
38483,SARIMA,3,0.5207490672614687
38484,SARIMA,4,0.4167435079791561
38485,SARIMA,5,0.4060392004488445
38486,SARIMA,6,0.47495207721469546
38487,SARIMA,7,1.533741966216125
38488,SARIMA,8,1.728216567315673
38489,SARIMA,9,1.6386851785552845
38490,SARIMA,10,0.5892997004933049
38491,SARIMA,11,0.33682769743637775
38492,SARIMA,12,0.39454139733736215
38493,SARIMA,13,0.9683348587759116
38494,SARIMA,14,1.3136812421878135
38495,SARIMA,15,1.3636315570645958
38496,SARIMA,16,1.2230486300024408
38497,SARIMA,17,1.4883890826646515
38498,SARIMA,18,2.034360186044459
38499,SARIMA,19,1.993415584541049
38500,SARIMA,20,2.1460548148634206
38501,SARIMA,21,2.106478610330991
38502,SARIMA,22,1.602370427454194
38503,SARIMA,23,1.2022409563761054
38504,SARIMA,0,0.7071432193597911
38505,SARIMA,1,0.5544275123198663
38506,SARIMA,2,0.4970539960595762
38507,SARIMA,3,0.291850749340951
38508,SARIMA,4,0.30364519005863844
38509,SARIMA,5,0.2500742158616602
38510,SARIMA,6,0.9081204259608444
38511,SARIMA,7,1.8128103149622743
38512,SARIMA,8,0.14351824939515523
38513,SARIMA,9,1.3906535273014335
38514,SARIMA,10,1.0504347159061207
38515,SARIMA,11,0.7072627128491933
38516,SARIMA,12,1.268409746083511
38517,SARIMA,13,1.300936540855394
38518,SARIMA,14,1.163082924267296
38519,SARIMA,15,1.2422665724774116
38520,SARIMA,16,1.081750312081923
38521,SARIMA,17,1.3845574314108005
38522,SARIMA,18,1.8677618681239414
38523,SARIMA,19,2.3860172666205313
38524,SARIMA,20,2.3108231636095695
38525,SARIMA,21,1.4134136257438064
38526,SARIMA,22,0.02709455713299036
38527,SARIMA,23,0.4555392742966231
38528,SARIMA,0,0.5833304850700414
38529,SARIMA,1,0.7100128587766329
38530,SARIMA,2,0.019786375036922932
38531,SARIMA,3,0.312110378244452
38532,SARIMA,4,0.33600481896213924
38533,SARIMA,5,0.2869005114318277
38534,SARIMA,6,0.8790467215310122
38535,SARIMA,7,1.840369943865775
38536,SARIMA,8,1.6536112116319894
38537,SARIMA,9,0.6540798228716009
38538,SARIMA,10,1.0632610114762882
38539,SARIMA,11,1.2736556750860273
38540,SARIMA,12,1.2142693749870122
38541,SARIMA,13,1.1490961697588948
38542,SARIMA,14,1.2135425531707966
38543,SARIMA,15,0.4549595347142459
38544,SARIMA,16,1.129609940985424
38545,SARIMA,17,1.3836170603143012
38546,SARIMA,18,1.887288163694109
38547,SARIMA,19,2.4198102288573655
38548,SARIMA,20,2.320316125846404
38549,SARIMA,21,1.7080065879806405
38550,SARIMA,22,0.8703650717705107
38551,SARIMA,23,0.028387021273544644
38552,SARIMA,0,0.6202800152070671
38553,SARIMA,1,0.5084623889136587
38554,SARIMA,2,0.09049742815938444
38555,SARIMA,3,0.35072751477409286
38556,SARIMA,4,0.3305219554917801
38557,SARIMA,5,0.2999176479614686
38558,SARIMA,6,0.7360971913939862
38559,SARIMA,7,0.6309537470620827
38560,SARIMA,8,0.6140283481616304
38561,SARIMA,9,0.5734302927345751
38562,SARIMA,10,1.5259114813392625
38563,SARIMA,11,1.5024061449490018
38564,SARIMA,12,1.498486511516653
38565,SARIMA,13,1.3322466396218688
38566,SARIMA,14,1.218226356367104
38567,SARIMA,15,1.2384433379105533
38568,SARIMA,16,1.1235937441817314
38569,SARIMA,17,1.3977341968439423
38570,SARIMA,18,1.901271966890416
38571,SARIMA,19,2.06776069872034
38572,SARIMA,20,1.9179999290427112
38573,SARIMA,21,2.284057057843615
38574,SARIMA,22,1.7420822083001517
38575,SARIMA,23,1.1802374911365188
38576,SARIMA,0,0.7325285174329922
38577,SARIMA,1,0.5923128103930675
38578,SARIMA,2,0.495005960799444
38579,SARIMA,3,0.3443360474141523
38580,SARIMA,4,0.32836382146517296
38581,SARIMA,5,0.2781261806015281
38582,SARIMA,6,0.9075057240340457
38583,SARIMA,7,0.9285289463688089
38584,SARIMA,8,1.6362368808016898
38585,SARIMA,9,1.4950054920413014
38586,SARIMA,10,1.5393533473126553
38587,SARIMA,11,1.530914677589061
38588,SARIMA,12,1.4993617108233792
38589,SARIMA,13,1.3308885055952617
38590,SARIMA,14,1.1994015556738304
38591,SARIMA,15,1.268485203883946
38592,SARIMA,16,1.0979356101551243
38593,SARIMA,17,1.4040760628173348
38594,SARIMA,18,1.782513832863809
38595,SARIMA,19,1.6046358980270656
38596,SARIMA,20,2.3318751283494374
38597,SARIMA,21,2.288332257150341
38598,SARIMA,22,1.7472574076068779
38599,SARIMA,23,1.1693460237765783
38600,SARIMA,0,0.7435968256740242
38601,SARIMA,1,0.5782144519674328
38602,SARIMA,2,0.4887409357071426
38603,SARIMA,3,0.3515376889885176
38604,SARIMA,4,0.31366546303953835
38605,SARIMA,5,0.2755278221758935
38606,SARIMA,6,0.8089740322750778
38607,SARIMA,7,0.9997305879431742
38608,SARIMA,8,1.4419051890427217
38609,SARIMA,9,1.4823404669490001
38610,SARIMA,10,1.5004883222203538
38611,SARIMA,11,1.4877163191634264
38612,SARIMA,12,1.5040633523977447
38613,SARIMA,13,1.3685234805029605
38614,SARIMA,14,1.2129698639148625
38615,SARIMA,15,1.2391868454583115
38616,SARIMA,16,1.1049039183961562
38617,SARIMA,17,0.4582110377250337
38618,SARIMA,18,1.9048154744381744
38619,SARIMA,19,2.395337539601431
38620,SARIMA,20,2.3581767699238028
38621,SARIMA,21,2.2814005653913734
38622,SARIMA,22,1.7295923825145765
38623,SARIMA,23,1.1660143320176104
38624,SARIMA,0,0.928509040831014
38625,SARIMA,1,0.7878600004577561
38626,SARIMA,2,0.6636198175307992
38627,SARIMA,3,0.5623165708121742
38628,SARIMA,4,0.2490443448631947
38629,SARIMA,5,0.22465996266711663
38630,SARIMA,6,1.0483862474320675
38631,SARIMA,7,2.011042803100164
38632,SARIMA,8,1.8262507375330452
38633,SARIMA,9,1.7026860154393233
38634,SARIMA,10,1.7295005373773438
38635,SARIMA,11,1.6862618676537497
38636,SARIMA,12,1.694042234221401
38637,SARIMA,13,1.4936690289932835
38638,SARIMA,14,1.4026154124051855
38639,SARIMA,15,1.4159323939486346
38640,SARIMA,16,0.9290494668864795
38641,SARIMA,17,0.9532899195486902
